pedid	animal_id	tag_id	id_herd	province	district	ward	wardno	birthdate	milkingdate	calvingyear	animalid_calvingyear	calvingdate	calvingmonth	dim	parity	age_y	age_m	milkam	milkpm	totalmilk	fat_p	prot_p	snf
2303	20190	20190	494106083	Daki	Rasi	Dakot	11	03/09/2016	11/01/2023	2023	20190_2023	11/01/2023	January	0	3	6	76	5.4	3.7	9.1	4	3.4	7.9
2303	20190	20190	494106083	Daki	Rasi	Dakot	11	03/09/2016	11/01/2023	2023	20190_2023	11/01/2023	January	0	3	6	76	5.4	3.7	9.1	4	3.4	7.9
2303	20190	20190	494106083	Daki	Rasi	Dakot	11	03/09/2016	10/02/2023	2023	20190_2023	11/01/2023	January	30	3	6	77	5.4	3.7	9.1	4.1	3.3	7.8
2303	20190	20190	494106083	Daki	Rasi	Dakot	11	03/09/2016	11/03/2023	2023	20190_2023	11/01/2023	January	59	3	6	78	5.4	3.7	9.1	4.1	3.3	7.8
2303	20190	20190	494106083	Daki	Rasi	Dakot	11	03/09/2016	10/04/2023	2023	20190_2023	11/01/2023	January	89	3	6	79	5.4	3.7	9.1	5.3	3.3	8.6
2303	20190	20190	494106083	Daki	Rasi	Dakot	11	03/09/2016	09/05/2023	2023	20190_2023	11/01/2023	January	118	3	6	80	5.4	3.7	9.1	5.9	3.9	9
2303	20190	20190	494106083	Daki	Rasi	Dakot	11	03/09/2016	09/06/2023	2023	20190_2023	11/01/2023	January	149	3	6	81	5.4	3.7	9.1	5.2	3.4	8.2
2303	20190	20190	494106083	Daki	Rasi	Dakot	11	03/09/2016	11/07/2023	2023	20190_2023	11/01/2023	January	181	3	6	82	5	4	9	5	3.4	8.4
2304	20191	20191	494106083	Daki	Rasi	Dakot	11	03/01/2017	09/12/2021	2021	20191_2021	09/12/2021	December	0	1	4	59	5.3	4.5	9.8	3.8	3.6	5.2
2304	20191	20191	494106083	Daki	Rasi	Dakot	11	03/01/2017	04/01/2022	2022	20191_2022	04/01/2022	January	0	2	5	60	5.4	3.7	9.1	4.2	3.1	8.6
2304	20191	20191	494106083	Daki	Rasi	Dakot	11	03/01/2017	11/01/2023	2023	20191_2023	11/01/2023	January	0	3	6	72	5.4	3.7	9.1	4.3	3.3	9.5
2304	20191	20191	494106083	Daki	Rasi	Dakot	11	03/01/2017	11/01/2023	2023	20191_2023	11/01/2023	January	0	3	6	72	5.4	3.7	9.1	4.3	3.3	9.5
2304	20191	20191	494106083	Daki	Rasi	Dakot	11	03/01/2017	10/02/2023	2023	20191_2023	11/01/2023	January	30	3	6	73	5.4	3.7	9.1	4.1	3	9.3
2304	20191	20191	494106083	Daki	Rasi	Dakot	11	03/01/2017	11/03/2023	2023	20191_2023	11/01/2023	January	59	3	6	74	5.4	3.7	9.1	4.2	3.3	9.2
2304	20191	20191	494106083	Daki	Rasi	Dakot	11	03/01/2017	10/04/2023	2023	20191_2023	11/01/2023	January	89	3	6	75	5.4	3.7	9.1	5.8	3.8	8.8
2304	20191	20191	494106083	Daki	Rasi	Dakot	11	03/01/2017	09/05/2023	2023	20191_2023	11/01/2023	January	118	3	6	76	5.4	3.7	9.1	5	3.5	8.9
2304	20191	20191	494106083	Daki	Rasi	Dakot	11	03/01/2017	09/06/2023	2023	20191_2023	11/01/2023	January	149	3	6	77	5.4	3.7	9.1	5	3.8	8.3
2304	20191	20191	494106083	Daki	Rasi	Dakot	11	03/01/2017	11/07/2023	2023	20191_2023	11/01/2023	January	181	3	6	78	7	6	13	3.6	2.9	9.9
2305	20192	20192	494106083	Daki	Rasi	Dakot	11	08/12/2016	09/12/2021	2021	20192_2021	09/12/2021	December	0	1	5	60	6.5	5.3	11.8	3.5	3.2	4.8
2305	20192	20192	494106083	Daki	Rasi	Dakot	11	08/12/2016	04/01/2022	2022	20192_2022	04/01/2022	January	0	2	5	60	5.4	3.7	9.1	5.3	3.4	6.9
2305	20192	20192	494106083	Daki	Rasi	Dakot	11	08/12/2016	11/01/2023	2023	20192_2023	11/01/2023	January	0	3	6	73	5.4	3.7	9.1	5	2.9	9.8
2305	20192	20192	494106083	Daki	Rasi	Dakot	11	08/12/2016	11/01/2023	2023	20192_2023	11/01/2023	January	0	3	6	73	5.4	3.7	9.1	5	2.9	9.8
2305	20192	20192	494106083	Daki	Rasi	Dakot	11	08/12/2016	10/02/2023	2023	20192_2023	11/01/2023	January	30	3	6	74	5.4	3.7	9.1	5.1	2.6	9.5
2305	20192	20192	494106083	Daki	Rasi	Dakot	11	08/12/2016	11/03/2023	2023	20192_2023	11/01/2023	January	59	3	6	75	5.4	3.7	9.1	4.8	2.8	9.6
2305	20192	20192	494106083	Daki	Rasi	Dakot	11	08/12/2016	10/04/2023	2023	20192_2023	11/01/2023	January	89	3	6	76	5.4	3.7	9.1	5	3.1	8.1
2305	20192	20192	494106083	Daki	Rasi	Dakot	11	08/12/2016	09/05/2023	2023	20192_2023	11/01/2023	January	118	3	6	77	5.4	3.7	9.1	5.9	3.4	8.9
2305	20192	20192	494106083	Daki	Rasi	Dakot	11	08/12/2016	09/06/2023	2023	20192_2023	11/01/2023	January	149	3	6	78	5.4	3.7	9.1	5.4	3.4	8.8
2305	20192	20192	494106083	Daki	Rasi	Dakot	11	08/12/2016	11/07/2023	2023	20192_2023	11/01/2023	January	181	3	6	79	6	5	11	5.2	3.3	8
4526	20194	20194	494105033	Daki	Rasi	Dakot	11	04/09/2015	08/12/2021	2021	20194_2021	08/12/2021	December	0	1	6	75	4.5	3.2	7.7	3.5	3.2	6.2
4526	20194	20194	494105033	Daki	Rasi	Dakot	11	04/09/2015	06/01/2022	2022	20194_2022	06/01/2022	January	0	2	6	76	5.4	3.7	9.1	3.7	3.2	7.8
4526	20194	20194	494105033	Daki	Rasi	Dakot	11	04/09/2015	12/01/2023	2023	20194_2023	12/01/2023	January	0	3	7	88	5.4	3.7	9.1	4.2	3.7	10
4526	20194	20194	494105033	Daki	Rasi	Dakot	11	04/09/2015	12/01/2023	2023	20194_2023	12/01/2023	January	0	3	7	88	5.4	3.7	9.1	4.2	3.7	10
4526	20194	20194	494105033	Daki	Rasi	Dakot	11	04/09/2015	11/02/2023	2023	20194_2023	12/01/2023	January	30	3	7	89	5.4	3.7	9.1	4	3.6	9.8
4526	20194	20194	494105033	Daki	Rasi	Dakot	11	04/09/2015	12/03/2023	2023	20194_2023	12/01/2023	January	59	3	7	90	5.4	3.7	9.1	4.1	3.5	9.2
4526	20194	20194	494105033	Daki	Rasi	Dakot	11	04/09/2015	11/04/2023	2023	20194_2023	12/01/2023	January	89	3	7	91	5.4	3.7	9.1	5.6	3.1	8.9
4526	20194	20194	494105033	Daki	Rasi	Dakot	11	04/09/2015	11/05/2023	2023	20194_2023	12/01/2023	January	119	3	7	92	5.4	3.7	9.1	5.6	4	8.8
4526	20194	20194	494105033	Daki	Rasi	Dakot	11	04/09/2015	11/06/2023	2023	20194_2023	12/01/2023	January	150	3	7	93	5.4	3.7	9.1	5.6	3.4	9.2
2306	20195	20195	494105033	Daki	Rasi	Dakot	11	01/07/2016	08/12/2021	2021	20195_2021	08/12/2021	December	0	1	5	65	5.6	4.5	10.1	3.7	3.4	5
2306	20195	20195	494105033	Daki	Rasi	Dakot	11	01/07/2016	06/01/2022	2022	20195_2022	06/01/2022	January	0	2	5	66	5.4	3.7	9.1	3.5	3	6.6
2306	20195	20195	494105033	Daki	Rasi	Dakot	11	01/07/2016	12/01/2023	2023	20195_2023	12/01/2023	January	0	3	6	78	5.4	3.7	9.1	4.7	3.6	9
2306	20195	20195	494105033	Daki	Rasi	Dakot	11	01/07/2016	12/01/2023	2023	20195_2023	12/01/2023	January	0	3	6	78	5.4	3.7	9.1	4.7	3.6	9
2306	20195	20195	494105033	Daki	Rasi	Dakot	11	01/07/2016	11/02/2023	2023	20195_2023	12/01/2023	January	30	3	6	79	5.4	3.7	9.1	4.6	3.7	8.4
2306	20195	20195	494105033	Daki	Rasi	Dakot	11	01/07/2016	12/03/2023	2023	20195_2023	12/01/2023	January	59	3	6	80	5.4	3.7	9.1	4.6	3.5	9.1
2306	20195	20195	494105033	Daki	Rasi	Dakot	11	01/07/2016	11/04/2023	2023	20195_2023	12/01/2023	January	89	3	6	81	5.4	3.7	9.1	5.8	3.3	9
2306	20195	20195	494105033	Daki	Rasi	Dakot	11	01/07/2016	11/05/2023	2023	20195_2023	12/01/2023	January	119	3	6	82	5.4	3.7	9.1	6	3.9	8.6
2306	20195	20195	494105033	Daki	Rasi	Dakot	11	01/07/2016	11/06/2023	2023	20195_2023	12/01/2023	January	150	3	6	83	5.4	3.7	9.1	5.8	3.6	9
2307	20196	20196	494105033	Daki	Rasi	Dakot	11	06/08/2016	08/12/2021	2021	20196_2021	08/12/2021	December	0	1	5	64	6.5	5.6	12.1	3.8	3.6	4
2307	20196	20196	494105033	Daki	Rasi	Dakot	11	06/08/2016	12/01/2023	2023	20196_2023	12/01/2023	January	0	2	6	77	5.4	3.7	9.1	5.1	3.5	8
2307	20196	20196	494105033	Daki	Rasi	Dakot	11	06/08/2016	12/01/2023	2023	20196_2023	12/01/2023	January	0	2	6	77	5.4	3.7	9.1	5.1	3.5	8
2307	20196	20196	494105033	Daki	Rasi	Dakot	11	06/08/2016	11/02/2023	2023	20196_2023	12/01/2023	January	30	2	6	78	5.4	3.7	9.1	5	3.4	7.9
2307	20196	20196	494105033	Daki	Rasi	Dakot	11	06/08/2016	12/03/2023	2023	20196_2023	12/01/2023	January	59	2	6	79	5.4	3.7	9.1	5	3.5	8.1
2307	20196	20196	494105033	Daki	Rasi	Dakot	11	06/08/2016	11/04/2023	2023	20196_2023	12/01/2023	January	89	2	6	80	5.4	3.7	9.1	5	3.6	9.1
2307	20196	20196	494105033	Daki	Rasi	Dakot	11	06/08/2016	11/05/2023	2023	20196_2023	12/01/2023	January	119	2	6	81	5.4	3.7	9.1	5.8	3.8	9
2307	20196	20196	494105033	Daki	Rasi	Dakot	11	06/08/2016	11/06/2023	2023	20196_2023	12/01/2023	January	150	2	6	82	5.4	3.7	9.1	5.5	3.3	9.1
2308	20197	20197	494105033	Daki	Rasi	Dakot	11	04/12/2015	08/12/2021	2021	20197_2021	08/12/2021	December	0	1	6	72	7.6	6.5	14.1	4	3.8	3
2308	20197	20197	494105033	Daki	Rasi	Dakot	11	04/12/2015	06/01/2022	2022	20197_2022	06/01/2022	January	0	2	6	73	5.4	3.7	9.1	3.9	3.2	6.2
2308	20197	20197	494105033	Daki	Rasi	Dakot	11	04/12/2015	12/01/2023	2023	20197_2023	12/01/2023	January	0	3	7	85	5.4	3.7	9.1	4.5	3.2	10.2
2308	20197	20197	494105033	Daki	Rasi	Dakot	11	04/12/2015	11/02/2023	2023	20197_2023	12/01/2023	January	30	3	7	86	5.4	3.7	9.1	4.3	3.2	10
2308	20197	20197	494105033	Daki	Rasi	Dakot	11	04/12/2015	12/03/2023	2023	20197_2023	12/01/2023	January	59	3	7	87	5.4	3.7	9.1	4.6	3.2	9.9
2308	20197	20197	494105033	Daki	Rasi	Dakot	11	04/12/2015	11/04/2023	2023	20197_2023	12/01/2023	January	89	3	7	88	5.4	3.7	9.1	5.2	3.9	9.2
2308	20197	20197	494105033	Daki	Rasi	Dakot	11	04/12/2015	11/05/2023	2023	20197_2023	12/01/2023	January	119	3	7	89	5.4	3.7	9.1	5.3	3.8	8.7
2308	20197	20197	494105033	Daki	Rasi	Dakot	11	04/12/2015	11/06/2023	2023	20197_2023	12/01/2023	January	150	3	7	90	5.4	3.7	9.1	5.3	3.6	8.7
2309	20199	20199	494105033	Daki	Rasi	Dakot	11	08/08/2016	08/12/2021	2021	20199_2021	08/12/2021	December	0	1	5	64	5	4	9	3.2	3.1	4.6
2309	20199	20199	494105033	Daki	Rasi	Dakot	11	08/08/2016	06/01/2022	2022	20199_2022	06/01/2022	January	0	2	5	64	5.4	3.7	9.1	4.3	3.1	7.4
2309	20199	20199	494105033	Daki	Rasi	Dakot	11	08/08/2016	12/01/2023	2023	20199_2023	12/01/2023	January	0	3	6	77	5.4	3.7	9.1	5.2	3.1	10.2
2309	20199	20199	494105033	Daki	Rasi	Dakot	11	08/08/2016	12/01/2023	2023	20199_2023	12/01/2023	January	0	3	6	77	5.4	3.7	9.1	5.2	3.1	10.2
2309	20199	20199	494105033	Daki	Rasi	Dakot	11	08/08/2016	11/02/2023	2023	20199_2023	12/01/2023	January	30	3	6	78	5.4	3.7	9.1	5	3.1	10
2309	20199	20199	494105033	Daki	Rasi	Dakot	11	08/08/2016	12/03/2023	2023	20199_2023	12/01/2023	January	59	3	6	79	5.4	3.7	9.1	5.5	3.7	9
2309	20199	20199	494105033	Daki	Rasi	Dakot	11	08/08/2016	11/04/2023	2023	20199_2023	12/01/2023	January	89	3	6	80	5.4	3.7	9.1	4.9	3.4	9
2309	20199	20199	494105033	Daki	Rasi	Dakot	11	08/08/2016	11/05/2023	2023	20199_2023	12/01/2023	January	119	3	6	81	5.4	3.7	9.1	5.5	3.4	8.2
2309	20199	20199	494105033	Daki	Rasi	Dakot	11	08/08/2016	11/06/2023	2023	20199_2023	12/01/2023	January	150	3	6	82	5.4	3.7	9.1	5.6	3.3	9
2310	20201	20201	494105033	Daki	Rasi	Dakot	11	10/10/2016	08/12/2021	2021	20201_2021	08/12/2021	December	0	1	5	61	5.3	4.2	9.5	3.6	3.3	3.2
2310	20201	20201	494105033	Daki	Rasi	Dakot	11	10/10/2016	06/01/2022	2022	20201_2022	06/01/2022	January	0	2	5	62	5.4	3.7	9.1	3.6	3.2	7
2310	20201	20201	494105033	Daki	Rasi	Dakot	11	10/10/2016	12/01/2023	2023	20201_2023	12/01/2023	January	0	3	6	75	5.4	3.7	9.1	5.8	3.4	9.4
2310	20201	20201	494105033	Daki	Rasi	Dakot	11	10/10/2016	12/01/2023	2023	20201_2023	12/01/2023	January	0	3	6	75	5.4	3.7	9.1	5.8	3.4	9.4
2310	20201	20201	494105033	Daki	Rasi	Dakot	11	10/10/2016	11/02/2023	2023	20201_2023	12/01/2023	January	30	3	6	76	5.4	3.7	9.1	5.7	3.3	9.4
2310	20201	20201	494105033	Daki	Rasi	Dakot	11	10/10/2016	12/03/2023	2023	20201_2023	12/01/2023	January	59	3	6	77	5.4	3.7	9.1	5.7	3.3	9.3
2310	20201	20201	494105033	Daki	Rasi	Dakot	11	10/10/2016	11/04/2023	2023	20201_2023	12/01/2023	January	89	3	6	78	5.4	3.7	9.1	5.1	3.2	8.9
2310	20201	20201	494105033	Daki	Rasi	Dakot	11	10/10/2016	11/05/2023	2023	20201_2023	12/01/2023	January	119	3	6	79	5.4	3.7	9.1	5.1	3.3	8.8
2310	20201	20201	494105033	Daki	Rasi	Dakot	11	10/10/2016	11/06/2023	2023	20201_2023	12/01/2023	January	150	3	6	80	5.4	3.7	9.1	5.2	3.6	8.5
2311	20202	20202	494105033	Daki	Rasi	Dakot	11	10/10/2014	08/12/2021	2021	20202_2021	08/12/2021	December	0	1	7	85	4.3	3.8	8.1	3.8	3.5	3.8
2311	20202	20202	494105033	Daki	Rasi	Dakot	11	10/10/2014	06/01/2022	2022	20202_2022	06/01/2022	January	0	2	7	86	5.4	3.7	9.1	4.2	3.3	6
2311	20202	20202	494105033	Daki	Rasi	Dakot	11	10/10/2014	12/01/2023	2023	20202_2023	12/01/2023	January	0	3	8	99	5.4	3.7	9.1	4.3	3.8	9.8
2311	20202	20202	494105033	Daki	Rasi	Dakot	11	10/10/2014	12/01/2023	2023	20202_2023	12/01/2023	January	0	3	8	99	5.4	3.7	9.1	4.3	3.8	9.8
2311	20202	20202	494105033	Daki	Rasi	Dakot	11	10/10/2014	11/02/2023	2023	20202_2023	12/01/2023	January	30	3	8	100	5.4	3.7	9.1	4.3	3.7	9.7
2311	20202	20202	494105033	Daki	Rasi	Dakot	11	10/10/2014	12/03/2023	2023	20202_2023	12/01/2023	January	59	3	8	101	5.4	3.7	9.1	4.2	3.4	9.7
2311	20202	20202	494105033	Daki	Rasi	Dakot	11	10/10/2014	11/04/2023	2023	20202_2023	12/01/2023	January	89	3	8	102	5.4	3.7	9.1	5.3	3.4	9.2
2311	20202	20202	494105033	Daki	Rasi	Dakot	11	10/10/2014	11/05/2023	2023	20202_2023	12/01/2023	January	119	3	8	103	5.4	3.7	9.1	5.5	3.9	8.3
2311	20202	20202	494105033	Daki	Rasi	Dakot	11	10/10/2014	11/06/2023	2023	20202_2023	12/01/2023	January	150	3	8	104	5.4	3.7	9.1	5.3	3.9	8.3
2312	20203	20203	494105033	Daki	Rasi	Dakot	11	06/08/2016	08/12/2021	2021	20203_2021	08/12/2021	December	0	1	5	64	5.6	4.3	9.9	3.2	3.8	4.6
2312	20203	20203	494105033	Daki	Rasi	Dakot	11	06/08/2016	06/01/2022	2022	20203_2022	06/01/2022	January	0	2	5	65	5.4	3.7	9.1	5	3	6.8
2312	20203	20203	494105033	Daki	Rasi	Dakot	11	06/08/2016	12/01/2023	2023	20203_2023	12/01/2023	January	0	3	6	77	5.4	3.7	9.1	4.4	3.5	10
2312	20203	20203	494105033	Daki	Rasi	Dakot	11	06/08/2016	12/01/2023	2023	20203_2023	12/01/2023	January	0	3	6	77	5.4	3.7	9.1	4.4	3.5	10
2312	20203	20203	494105033	Daki	Rasi	Dakot	11	06/08/2016	11/02/2023	2023	20203_2023	12/01/2023	January	30	3	6	78	5.4	3.7	9.1	4.2	3.4	9.8
2312	20203	20203	494105033	Daki	Rasi	Dakot	11	06/08/2016	12/03/2023	2023	20203_2023	12/01/2023	January	59	3	6	79	5.4	3.7	9.1	4.3	3.3	10
2312	20203	20203	494105033	Daki	Rasi	Dakot	11	06/08/2016	11/04/2023	2023	20203_2023	12/01/2023	January	89	3	6	80	5.4	3.7	9.1	5.4	3.6	9.4
2312	20203	20203	494105033	Daki	Rasi	Dakot	11	06/08/2016	11/05/2023	2023	20203_2023	12/01/2023	January	119	3	6	81	5.4	3.7	9.1	5.4	4	8.3
2312	20203	20203	494105033	Daki	Rasi	Dakot	11	06/08/2016	11/06/2023	2023	20203_2023	12/01/2023	January	150	3	6	82	5.4	3.7	9.1	5.8	3.2	8.1
2313	20204	20204	494105033	Daki	Rasi	Dakot	11	09/09/2017	08/12/2021	2021	20204_2021	08/12/2021	December	0	1	4	50	6.5	5.6	12.1	3.1	3	5.2
2313	20204	20204	494105033	Daki	Rasi	Dakot	11	09/09/2017	06/01/2022	2022	20204_2022	06/01/2022	January	0	2	4	51	5.4	3.7	9.1	3	3.4	7.4
2313	20204	20204	494105033	Daki	Rasi	Dakot	11	09/09/2017	12/01/2023	2023	20204_2023	12/01/2023	January	0	3	5	64	5.4	3.7	9.1	4.5	3.6	9.2
2313	20204	20204	494105033	Daki	Rasi	Dakot	11	09/09/2017	12/01/2023	2023	20204_2023	12/01/2023	January	0	3	5	64	5.4	3.7	9.1	4.5	3.6	9.2
2313	20204	20204	494105033	Daki	Rasi	Dakot	11	09/09/2017	11/02/2023	2023	20204_2023	12/01/2023	January	30	3	5	65	5.4	3.7	9.1	4.4	3.5	9
2313	20204	20204	494105033	Daki	Rasi	Dakot	11	09/09/2017	12/03/2023	2023	20204_2023	12/01/2023	January	59	3	5	66	5.4	3.7	9.1	4.4	3.7	9.3
2313	20204	20204	494105033	Daki	Rasi	Dakot	11	09/09/2017	11/04/2023	2023	20204_2023	12/01/2023	January	89	3	5	67	5.4	3.7	9.1	5.6	3.8	9.6
2313	20204	20204	494105033	Daki	Rasi	Dakot	11	09/09/2017	11/05/2023	2023	20204_2023	12/01/2023	January	119	3	5	68	5.4	3.7	9.1	5	4.1	8.4
2313	20204	20204	494105033	Daki	Rasi	Dakot	11	09/09/2017	11/06/2023	2023	20204_2023	12/01/2023	January	150	3	5	69	5.4	3.7	9.1	5.7	3.1	8.5
2314	20205	20205	494105033	Daki	Rasi	Dakot	11	07/09/2016	08/12/2021	2021	20205_2021	08/12/2021	December	0	1	5	63	6	5	11	4.3	3.2	6.5
2314	20205	20205	494105033	Daki	Rasi	Dakot	11	07/09/2016	06/01/2022	2022	20205_2022	06/01/2022	January	0	2	5	63	5.4	3.7	9.1	4.3	3.2	6.6
2314	20205	20205	494105033	Daki	Rasi	Dakot	11	07/09/2016	12/01/2023	2023	20205_2023	12/01/2023	January	0	3	6	76	5.4	3.7	9.1	4.6	3.4	9.4
2314	20205	20205	494105033	Daki	Rasi	Dakot	11	07/09/2016	12/01/2023	2023	20205_2023	12/01/2023	January	0	3	6	76	5.4	3.7	9.1	4.6	3.4	9.4
2314	20205	20205	494105033	Daki	Rasi	Dakot	11	07/09/2016	11/02/2023	2023	20205_2023	12/01/2023	January	30	3	6	77	5.4	3.7	9.1	4.7	3.5	9.6
2314	20205	20205	494105033	Daki	Rasi	Dakot	11	07/09/2016	12/03/2023	2023	20205_2023	12/01/2023	January	59	3	6	78	5.4	3.7	9.1	4.5	3.5	9.6
2314	20205	20205	494105033	Daki	Rasi	Dakot	11	07/09/2016	11/04/2023	2023	20205_2023	12/01/2023	January	89	3	6	79	5.4	3.7	9.1	5.8	3	9.8
2314	20205	20205	494105033	Daki	Rasi	Dakot	11	07/09/2016	11/05/2023	2023	20205_2023	12/01/2023	January	119	3	6	80	5.4	3.7	9.1	5.1	3.8	8.5
2314	20205	20205	494105033	Daki	Rasi	Dakot	11	07/09/2016	11/06/2023	2023	20205_2023	12/01/2023	January	150	3	6	81	5.4	3.7	9.1	5.1	3.8	8.9
2315	20207	20207	494105033	Daki	Rasi	Dakot	11	28/06/2015	08/12/2021	2021	20207_2021	08/12/2021	December	0	1	6	77	7.2	7	14.2	3.8	3.4	3.8
2315	20207	20207	494105033	Daki	Rasi	Dakot	11	28/06/2015	06/01/2022	2022	20207_2022	06/01/2022	January	0	2	6	78	5.4	3.7	9.1	3.9	3.4	6.9
2315	20207	20207	494105033	Daki	Rasi	Dakot	11	28/06/2015	12/01/2023	2023	20207_2023	12/01/2023	January	0	3	7	90	5.4	3.7	9.1	5	3.4	9
2315	20207	20207	494105033	Daki	Rasi	Dakot	11	28/06/2015	12/01/2023	2023	20207_2023	12/01/2023	January	0	3	7	90	5.4	3.7	9.1	5	3.4	9
2315	20207	20207	494105033	Daki	Rasi	Dakot	11	28/06/2015	11/02/2023	2023	20207_2023	12/01/2023	January	30	3	7	91	5.4	3.7	9.1	4.9	3.3	8.9
2315	20207	20207	494105033	Daki	Rasi	Dakot	11	28/06/2015	12/03/2023	2023	20207_2023	12/01/2023	January	59	3	7	92	5.4	3.7	9.1	4.8	3.4	9
2315	20207	20207	494105033	Daki	Rasi	Dakot	11	28/06/2015	11/04/2023	2023	20207_2023	12/01/2023	January	89	3	7	93	5.4	3.7	9.1	5.4	3.4	9
2315	20207	20207	494105033	Daki	Rasi	Dakot	11	28/06/2015	11/05/2023	2023	20207_2023	12/01/2023	January	119	3	7	94	5.4	3.7	9.1	5.8	3.6	8.6
2315	20207	20207	494105033	Daki	Rasi	Dakot	11	28/06/2015	11/06/2023	2023	20207_2023	12/01/2023	January	150	3	7	95	5.4	3.7	9.1	5.2	3.7	8.7
2316	20208	20208	494105033	Daki	Rasi	Dakot	11	12/12/2017	08/12/2021	2021	20208_2021	08/12/2021	December	0	1	3	47	5.6	4.5	10.1	3	3.8	3
2316	20208	20208	494105033	Daki	Rasi	Dakot	11	12/12/2017	06/01/2022	2022	20208_2022	06/01/2022	January	0	2	4	48	5.4	3.7	9.1	3.7	3.2	6.5
2316	20208	20208	494105033	Daki	Rasi	Dakot	11	12/12/2017	12/01/2023	2023	20208_2023	12/01/2023	January	0	3	5	61	5.4	3.7	9.1	4	3.5	10
2316	20208	20208	494105033	Daki	Rasi	Dakot	11	12/12/2017	12/01/2023	2023	20208_2023	12/01/2023	January	0	3	5	61	5.4	3.7	9.1	4	3.5	10
2316	20208	20208	494105033	Daki	Rasi	Dakot	11	12/12/2017	11/02/2023	2023	20208_2023	12/01/2023	January	30	3	5	61	5.4	3.7	9.1	3.9	3.2	9.9
2316	20208	20208	494105033	Daki	Rasi	Dakot	11	12/12/2017	12/03/2023	2023	20208_2023	12/01/2023	January	59	3	5	63	5.4	3.7	9.1	4	3.3	9.8
2316	20208	20208	494105033	Daki	Rasi	Dakot	11	12/12/2017	11/04/2023	2023	20208_2023	12/01/2023	January	89	3	5	63	5.4	3.7	9.1	5.6	3.6	9.2
2316	20208	20208	494105033	Daki	Rasi	Dakot	11	12/12/2017	11/05/2023	2023	20208_2023	12/01/2023	January	119	3	5	64	5.4	3.7	9.1	5.9	3	8
2316	20208	20208	494105033	Daki	Rasi	Dakot	11	12/12/2017	11/06/2023	2023	20208_2023	12/01/2023	January	150	3	5	65	5.4	3.7	9.1	5	3.6	8.9
2317	20209	20209	494105033	Daki	Rasi	Dakot	11	09/01/2018	08/12/2021	2021	20209_2021	08/12/2021	December	0	1	3	46	6.5	5.6	12.1	3.6	3.5	4
2317	20209	20209	494105033	Daki	Rasi	Dakot	11	09/01/2018	06/01/2022	2022	20209_2022	06/01/2022	January	0	2	3	47	5.4	3.7	9.1	3.5	3.2	7.5
2317	20209	20209	494105033	Daki	Rasi	Dakot	11	09/01/2018	12/01/2023	2023	20209_2023	12/01/2023	January	0	3	5	60	5.4	3.7	9.1	4.1	3.8	9.5
2317	20209	20209	494105033	Daki	Rasi	Dakot	11	09/01/2018	12/01/2023	2023	20209_2023	12/01/2023	January	0	3	5	60	5.4	3.7	9.1	4.1	3.8	9.5
2317	20209	20209	494105033	Daki	Rasi	Dakot	11	09/01/2018	11/02/2023	2023	20209_2023	12/01/2023	January	30	3	5	61	5.4	3.7	9.1	4	3.7	9.6
2317	20209	20209	494105033	Daki	Rasi	Dakot	11	09/01/2018	12/03/2023	2023	20209_2023	12/01/2023	January	59	3	5	62	5.4	3.7	9.1	4.1	3.7	9.4
2317	20209	20209	494105033	Daki	Rasi	Dakot	11	09/01/2018	11/04/2023	2023	20209_2023	12/01/2023	January	89	3	5	63	5.4	3.7	9.1	4.8	3.8	9.4
2317	20209	20209	494105033	Daki	Rasi	Dakot	11	09/01/2018	11/05/2023	2023	20209_2023	12/01/2023	January	119	3	5	64	5.4	3.7	9.1	5.3	3.7	8.8
2317	20209	20209	494105033	Daki	Rasi	Dakot	11	09/01/2018	11/06/2023	2023	20209_2023	12/01/2023	January	150	3	5	65	5.4	3.7	9.1	5.3	3.9	9.1
2318	20212	20212	494105033	Daki	Rasi	Dakot	11	02/07/2015	08/12/2021	2021	20212_2021	08/12/2021	December	0	1	6	77	5.6	4.2	9.8	4.2	3	4
2318	20212	20212	494105033	Daki	Rasi	Dakot	11	02/07/2015	06/01/2022	2022	20212_2022	06/01/2022	January	0	2	6	78	5.4	3.7	9.1	3.8	3.4	6.7
2318	20212	20212	494105033	Daki	Rasi	Dakot	11	02/07/2015	12/01/2023	2023	20212_2023	12/01/2023	January	0	3	7	90	5.4	3.7	9.1	4	3.8	9.2
2318	20212	20212	494105033	Daki	Rasi	Dakot	11	02/07/2015	12/01/2023	2023	20212_2023	12/01/2023	January	0	3	7	90	5.4	3.7	9.1	4	3.8	9.2
2318	20212	20212	494105033	Daki	Rasi	Dakot	11	02/07/2015	11/02/2023	2023	20212_2023	12/01/2023	January	30	3	7	91	5.4	3.7	9.1	4.1	3.7	9.2
2318	20212	20212	494105033	Daki	Rasi	Dakot	11	02/07/2015	12/03/2023	2023	20212_2023	12/01/2023	January	59	3	7	92	5.4	3.7	9.1	3.9	3.7	9
2318	20212	20212	494105033	Daki	Rasi	Dakot	11	02/07/2015	11/04/2023	2023	20212_2023	12/01/2023	January	89	3	7	93	5.4	3.7	9.1	5.8	3.2	9.1
2318	20212	20212	494105033	Daki	Rasi	Dakot	11	02/07/2015	11/05/2023	2023	20212_2023	12/01/2023	January	119	3	7	94	5.4	3.7	9.1	5.8	3.1	8.9
